Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3278,141,6,30,28,1711,224,234,136,1046,2,32,3
3073,334,26,399,51,1633,188,221,169,1417,1,12,2
3445,322,20,490,168,1250,177,153,164,1984,1,29,2
2415,111,23,150,62,1095,183,209,177,5440,3,33,2
3233,64,29,30,61,891,213,210,130,1095,1,25,2
2833,198,15,360,1,2379,211,251,184,2070,2,24,2
3266,129,12,105,28,2708,243,224,96,1618,1,30,2
2101,129,14,240,97,520,238,212,118,840,4,6,3
3282,108,15,276,16,581,205,237,152,4345,1,29,1
3365,114,10,124,46,879,221,235,181,2703,1,29,2
2959,224,14,277,170,1501,195,243,176,1736,2,12,2
2011,42,28,422,119,1747,144,178,32,2394,4,10,3
3236,106,20,180,113,2801,240,214,135,906,1,29,2
3049,150,15,330,1,634,228,238,121,3026,3,29,2
3071,138,21,150,27,1379,244,221,163,1362,2,23,2
2892,148,25,108,102,3184,234,199,146,2555,3,32,2
2167,112,12,95,17,1462,195,222,157,1808,4,6,3
3230,185,21,190,76,1418,218,236,171,967,2,12,2
2870,116,17,182,106,2419,218,244,151,1399,1,29,1
3247,151,22,551,77,1140,254,195,106,2275,4,10,6
3036,150,10,108,37,1337,233,225,110,972,1,29,1
2289,100,17,247,121,1324,235,220,157,915,4,10,6
3262,104,15,283,18,551,234,223,115,3665,1,13,1
2174,104,12,341,142,152,246,232,113,3665,4,10,2
2276,45,7,30,1,624,197,218,115,1556,4,10,3
3067,344,23,162,31,2884,207,197,163,4460,2,33,2
3261,192,19,181,72,1206,150,214,188,3836,4,6,2
3033,60,10,285,25,3773,230,226,115,964,2,23,2
3115,116,15,410,21,1330,234,238,103,1030,3,25,2
2815,37,2,30,8,657,218,228,168,3182,1,11,2
2905,104,15,1280,31,1710,184,223,177,1370,2,23,1
3214,109,16,1234,79,1110,228,244,192,1362,1,23,2
2607,246,35,150,225,2339,160,235,129,2964,3,34,1
2979,75,35,810,71,437,226,163,134,1352,4,10,6
3205,52,4,839,126,1942,233,232,125,1062,4,39,1
2147,173,9,342,32,432,232,237,146,931,4,6,3
3010,337,9,362,46,513,229,231,145,1343,1,12,2
2252,334,19,1636,153,3616,163,160,149,1204,4,6,3
2325,324,18,67,34,1272,198,213,160,1352,3,10,3
2404,123,6,0,0,484,229,229,119,597,4,6,3
2569,57,18,150,148,1256,225,213,115,827,1,2,2
3240,172,19,494,124,1691,226,224,131,1133,3,32,2
3184,155,2,394,23,6427,203,230,150,3709,2,24,2
3169,355,26,309,37,3028,190,223,120,1335,2,40,3
2020,302,9,124,29,5952,194,216,154,1078,4,10,2
3102,144,28,192,18,2218,247,240,138,1242,3,38,14
3179,45,20,162,21,2139,220,228,113,1982,1,29,2
2733,334,14,90,13,3612,241,216,87,1807,1,22,1
3284,277,23,95,-3,4008,171,207,190,915,1,29,1
3327,40,5,163,118,5344,223,228,121,1600,1,23,2
3209,156,11,150,18,934,223,231,135,1663,3,22,2
3251,233,12,190,-20,2838,220,235,116,2618,1,23,1
2331,309,18,150,6,2534,194,216,187,668,4,10,6
3190,265,7,485,27,1146,201,241,179,1472,2,23,7
3281,175,25,217,174,2449,211,227,162,1688,2,23,3
2385,355,5,459,116,957,220,215,173,1541,3,1,2
2492,166,14,42,0,3758,234,231,135,4286,4,5,1
3111,317,6,211,17,888,197,226,187,1994,3,10,1
3397,57,16,268,68,1443,219,195,149,1268,3,33,1
2938,329,34,431,43,672,194,215,178,1257,1,29,1
3205,365,14,877,69,1085,194,209,203,1409,3,33,1
2985,192,16,162,38,2570,227,236,171,1639,1,27,1
3212,40,13,478,171,1501,182,223,101,2424,2,23,2
2364,321,15,342,96,763,172,232,158,1918,4,40,7
3290,336,14,426,24,1273,211,249,109,1653,2,23,1
3062,341,13,127,53,3260,198,232,186,3955,2,29,2
3089,215,36,124,164,3360,206,217,158,1043,3,24,2
3422,242,35,1721,152,1787,237,247,119,977,2,30,2
3211,162,17,391,25,4620,201,199,178,4207,1,23,2
3225,117,15,501,115,1242,229,204,141,1285,3,10,3
2865,179,11,709,25,2267,235,224,138,950,3,40,2
3144,41,10,95,61,1664,215,225,138,177,2,13,2
3110,64,16,95,45,4206,238,203,125,1418,2,23,1
2953,321,4,1129,121,2119,211,225,161,4127,1,25,2
3128,229,28,150,105,2187,171,225,148,789,1,29,2
3096,248,13,60,4,1303,208,208,136,2153,1,29,2
3169,154,13,502,28,244,223,241,78,1178,1,23,2
2215,87,15,485,118,691,176,200,183,1140,4,10,2
2722,277,31,677,178,5796,154,254,210,1554,1,29,1
3145,160,13,127,25,1781,206,212,132,1224,3,21,1
3239,329,17,150,44,877,103,213,217,536,4,12,2
3329,19,37,30,-3,3349,197,224,182,3255,2,22,1
2354,137,16,417,153,1226,228,220,120,4808,4,10,3
2883,326,21,427,64,1595,160,216,200,2845,3,13,2
2968,128,31,101,17,1718,239,214,110,1229,1,29,1
3137,29,11,150,-10,1038,213,235,178,2033,1,29,1
3218,280,31,444,28,1865,219,232,201,3395,2,29,1
3223,337,30,372,107,1921,162,206,184,1264,2,23,2
3131,102,16,120,15,1202,234,227,120,2039,2,23,2
2520,20,16,42,18,3933,184,200,213,2058,1,29,2
3281,309,11,60,27,652,198,236,172,1714,2,29,1
3348,255,25,621,118,2051,220,235,146,1335,3,32,2
2540,124,9,67,29,2191,244,234,182,2884,1,10,2
2950,109,10,60,15,1069,203,214,155,1217,1,29,2
2721,42,13,218,137,769,227,258,120,1730,3,12,2
3121,36,22,192,48,2335,195,218,163,514,1,12,1
3136,329,13,150,-6,3041,168,226,176,724,1,29,1
3418,159,14,251,82,1807,229,196,184,1140,1,29,1
3164,120,10,200,-1,1561,203,233,152,2047,2,32,1
2567,308,18,283,74,1887,183,224,168,1437,1,12,2
3295,62,12,42,26,3276,224,230,102,1259,1,19,2
2859,37,31,167,18,3220,214,217,150,380,1,29,1
2516,125,21,342,61,1594,206,233,167,952,4,31,2
2135,35,16,470,8,2113,171,218,191,3273,4,12,2
3027,331,19,173,26,2133,111,236,202,2179,3,23,1
3018,245,19,372,192,1048,210,223,114,1831,4,10,3
3227,283,33,202,71,1047,67,208,97,1746,2,23,2
3203,122,4,343,58,3321,218,205,173,2171,1,22,2
3159,313,11,252,-2,1085,210,231,120,5856,2,33,1
2609,287,18,210,31,1953,184,213,197,1230,3,19,2
3077,340,15,153,28,2528,194,207,173,1506,4,6,2
3211,235,10,507,8,873,184,236,161,1338,1,29,2
2603,295,36,456,81,1342,106,173,171,1030,1,29,2
2342,185,26,200,23,1371,201,220,163,3290,1,23,2
2741,51,28,300,35,3258,200,165,59,444,1,29,1
3261,67,16,30,6,2131,226,211,141,1105,2,23,2
3247,15,33,371,51,1542,202,234,199,360,2,32,2
3212,114,10,120,18,745,242,205,156,1984,3,32,2
3252,311,16,319,6,5017,198,228,177,2819,3,34,2
2695,89,12,759,161,1509,235,223,65,1085,1,29,2
2881,262,11,361,104,1965,211,222,167,2881,1,29,1
3168,315,16,0,0,401,203,214,161,2507,3,33,2
3103,8,11,267,21,4000,237,245,125,1534,1,22,1
2137,211,26,490,35,210,175,225,191,1663,4,10,6
3296,124,12,296,233,895,248,214,124,1726,1,10,2
3148,242,12,30,16,1755,237,233,121,3925,1,23,2
2128,177,30,964,71,953,193,225,103,1258,4,10,3
2229,145,11,0,0,1980,221,231,134,1053,4,10,3
3105,152,15,30,19,1942,221,226,132,1326,2,10,6
2988,245,28,0,0,2293,156,233,222,1222,1,20,2
3293,109,10,0,0,638,216,224,159,1064,1,29,2
3248,372,14,108,30,2579,217,225,170,1040,2,23,2
2312,87,15,0,0,1116,234,221,184,795,2,23,2
2918,179,15,108,5,2638,238,227,140,1154,3,33,1
3277,292,16,234,33,1372,208,228,186,5335,2,22,1
3270,36,11,242,42,1067,204,239,138,2148,2,23,1
3109,39,38,321,226,973,187,214,122,925,2,24,1
2275,27,24,331,61,1082,208,222,96,1174,4,10,6
3277,272,11,128,19,1209,215,231,149,954,2,32,1
3331,326,12,30,13,1901,225,220,174,2041,2,23,2
3235,42,10,30,18,1988,231,216,125,2432,3,23,2
3335,18,19,273,90,2084,226,251,192,2472,2,23,1
2986,24,10,309,116,687,172,236,155,908,1,22,1
3192,195,12,67,-23,180,227,220,180,218,2,22,2
3084,142,27,150,31,2416,246,228,97,1236,3,33,2
2928,352,16,314,33,3842,212,253,135,1251,1,29,1
3330,138,16,218,61,3015,243,226,119,1746,1,29,2
2072,66,17,30,19,724,249,234,138,773,4,5,3
2262,58,17,301,51,1444,225,245,120,1187,4,6,3
3135,99,17,0,0,1350,251,252,177,883,3,29,2
3082,210,17,150,61,1703,217,221,155,1116,3,29,2
3125,289,21,295,24,2313,194,195,145,6598,2,22,2
3354,87,28,342,38,3760,228,174,127,1360,1,29,2
3253,64,20,30,5,1546,224,224,123,1237,1,29,2
3061,108,7,162,53,3771,259,230,148,3937,1,22,1
3222,122,13,285,133,2308,240,236,75,2825,3,31,1
3122,313,18,124,102,1371,195,217,184,4031,1,23,2
3250,223,6,124,121,724,239,231,130,2556,3,32,1
3215,25,7,150,3,1728,222,233,162,2167,2,23,1
2315,127,15,421,56,3594,233,228,131,1035,4,13,6
3090,333,21,689,43,1910,179,222,174,1579,1,29,2
3002,9,23,150,45,626,244,229,105,3400,1,23,2
3214,210,8,940,65,3905,216,225,156,1779,2,5,2
2491,67,35,407,32,4708,218,189,153,4251,1,12,2
2316,192,12,170,47,1759,244,216,221,2098,3,1,2
3120,125,3,30,14,2322,253,231,197,4221,1,23,2
2742,245,17,838,328,1223,214,222,169,1075,3,37,1
2429,79,10,95,47,1279,224,241,117,484,4,10,3
3324,121,9,243,123,1980,244,233,125,1041,1,37,1
3283,182,9,277,-4,974,224,228,100,1594,1,23,1
3357,317,12,0,0,1789,191,202,184,2167,1,29,1
2427,45,9,202,134,755,224,238,147,1805,4,22,1
3134,21,20,153,102,2440,184,241,199,1819,3,3,6
3126,191,16,30,53,1503,238,238,159,3301,1,29,2
3091,144,12,364,83,1241,244,228,131,1195,1,25,1
2415,135,15,600,121,1055,222,238,129,1819,4,3,1
3030,102,17,124,41,1113,204,216,198,2608,2,30,2
3123,148,6,108,6,436,236,227,136,542,2,23,2
3246,157,12,60,22,1109,240,234,160,2279,2,31,1
3531,40,10,283,61,1678,236,216,59,1911,3,33,2
3262,94,15,613,35,1262,233,218,122,2097,2,33,1
3407,145,31,108,6,1415,234,185,155,1380,2,22,2
3202,81,9,995,152,1188,240,213,107,4250,3,33,2
2210,92,6,489,64,3213,231,217,63,2752,4,6,6
2325,110,15,124,26,1577,225,223,89,1606,4,10,2
3213,75,22,577,16,2000,251,215,149,214,1,10,2
2991,46,16,424,162,2180,237,210,119,2043,1,23,2
3106,130,6,361,73,1724,236,229,121,1049,3,31,2
2718,129,5,153,16,1585,240,225,114,594,1,10,2
2931,157,12,95,-18,2216,232,221,156,1332,1,10,1
3475,276,34,150,68,1500,210,173,101,1350,1,10,2
2270,307,15,218,167,1093,208,215,177,4850,4,10,3
2810,213,18,371,110,3097,189,234,176,1020,1,30,2
2416,78,11,108,20,1987,236,207,108,1803,4,1,3
3332,9,13,254,139,1780,255,204,143,2190,3,23,2
3062,147,12,485,82,2755,207,231,134,1688,1,10,2
3230,35,27,150,21,628,153,237,152,1932,2,22,1
2521,218,18,152,30,994,226,233,106,1638,4,10,3
2329,274,10,42,4,3574,228,231,164,653,4,6,3
3221,199,4,285,5,1212,223,223,103,1356,2,23,2
3229,291,19,332,35,1060,165,217,186,2490,3,23,2
3259,178,5,478,31,1747,214,207,134,2873,2,40,1
3368,200,20,698,156,1649,177,226,209,524,3,32,2
3011,310,20,492,-91,1800,218,225,165,913,1,23,2
3079,343,12,108,5,3820,125,209,113,3339,3,32,2
3243,51,11,311,31,907,214,205,179,951,1,20,1
2254,281,20,408,126,650,215,242,171,3551,4,10,6
3061,293,17,150,-32,2352,214,227,148,5251,2,23,2
2802,88,26,423,21,5171,200,235,159,1843,4,10,2
3127,324,5,774,253,1789,166,233,229,1859,2,23,1
3147,142,29,277,-22,6986,224,226,188,2129,2,39,1
2340,195,23,123,33,1372,213,230,177,1404,4,1,3
3124,294,29,150,31,1350,194,233,165,5312,1,39,1
2927,53,11,353,96,3908,220,170,158,2117,1,29,1
3023,203,25,377,109,5622,211,217,192,2247,2,23,2
3168,287,16,67,20,1983,217,238,135,440,4,4,3
3080,33,25,381,32,1501,188,205,19,1861,1,33,1
2637,103,15,42,7,2513,238,214,146,3300,1,29,1
2919,114,14,425,0,606,195,221,169,670,2,23,1
2117,167,20,378,40,620,218,220,141,1093,4,6,6
3127,261,6,363,24,1753,217,226,161,847,4,40,2
2190,24,6,770,96,2418,211,229,159,1027,4,10,6
3108,256,15,671,199,1636,204,223,192,1874,1,24,2
3196,183,20,300,19,510,222,208,147,753,1,29,2
2255,135,15,150,119,1670,215,232,135,1323,4,10,2
3281,144,15,67,24,741,202,212,157,993,3,33,2
3170,24,13,127,52,4921,216,216,178,2280,2,29,2
3147,73,36,859,27,2952,173,207,195,4657,1,29,2
3218,311,13,488,15,2516,185,231,173,1939,1,29,1
2283,67,22,330,19,194,231,184,110,608,1,29,2
3112,186,15,329,18,1526,209,235,155,1153,1,29,1
2209,174,12,175,29,1188,232,236,92,4828,4,6,2
2306,306,22,87,25,856,163,188,134,259,4,6,3
3160,313,12,67,3,1645,190,229,131,4560,1,22,2
2514,382,24,390,25,451,173,250,21,2386,2,29,2
2919,334,7,150,349,2725,215,235,156,1642,3,33,2
2818,327,26,485,-19,999,206,241,143,1874,1,29,2
2157,202,14,0,0,3295,216,230,128,1323,4,10,6
3274,348,32,163,26,1893,199,209,117,7234,2,22,1
2745,356,7,213,69,3424,223,224,129,1180,1,29,1
3267,236,16,381,92,1185,201,232,156,3759,4,19,6
2115,338,18,270,31,1647,113,214,168,2186,4,10,7
2181,189,16,218,101,2642,239,225,129,1347,4,10,6
3103,42,7,0,0,852,204,243,144,1569,1,29,1
2076,319,16,460,76,2586,218,224,150,3025,4,10,3
3037,198,45,162,64,1218,204,209,164,1124,4,4,3
2306,314,16,190,30,1919,217,247,159,970,4,10,3
3485,34,15,170,-5,242,158,232,174,664,3,31,2
3260,139,23,67,17,697,232,184,113,1829,2,13,2
2992,306,8,258,17,1422,152,229,176,2429,4,10,3
3207,103,17,150,22,163,245,215,123,1187,2,32,2
3274,201,13,124,33,1243,136,213,169,644,1,29,2
2957,145,29,250,20,2013,223,171,105,2994,1,29,1
3280,181,9,211,46,1561,240,223,158,1443,1,29,1
3224,226,19,505,112,2925,248,222,119,2324,1,33,2
3267,280,10,252,164,5517,215,215,138,2283,4,10,3
3283,62,12,0,0,3104,222,229,179,1767,3,33,2
3246,41,23,521,15,1333,187,207,180,2249,4,39,6
3255,154,11,1461,130,790,218,222,179,1218,1,33,1
3221,65,15,88,6,4808,213,215,176,1377,2,23,2
2175,86,5,0,0,371,230,240,155,1400,4,13,6
3224,10,8,85,11,751,213,225,173,150,1,30,2
3198,141,14,323,347,1728,218,224,106,1741,2,23,1
3108,312,9,333,52,2715,173,218,153,776,3,32,1
3270,12,12,30,12,2365,231,231,133,810,2,32,2
2983,269,15,807,104,544,239,216,193,1322,1,10,7
3158,141,5,150,34,1202,225,234,142,1528,1,29,2
2736,151,20,50,18,454,219,225,192,1272,3,33,2
2348,167,12,491,34,1947,210,247,148,1598,4,10,2
3054,15,19,0,0,625,230,233,101,1078,1,23,3
3357,150,31,60,31,3211,239,229,158,3461,1,29,1
2344,300,15,361,120,4508,183,238,141,1146,3,12,2
3063,65,12,42,113,1728,216,226,194,1295,4,10,3
2480,18,12,150,148,1291,244,228,125,1260,4,10,2
2434,88,15,404,26,5937,226,239,155,1874,1,29,1
3242,312,14,42,46,3134,192,222,137,853,2,23,1
3193,55,19,401,17,422,214,231,119,1493,2,23,1
2863,156,14,469,95,1881,203,233,123,1682,1,10,2
3282,183,29,150,48,397,198,196,109,1533,3,32,1
3214,141,16,30,26,2661,221,241,212,2272,2,23,2
2257,55,14,242,180,5428,228,236,124,810,4,10,3
3110,284,12,497,21,621,217,233,148,1585,2,33,1
3016,161,2,150,14,727,216,234,150,2309,1,29,1
3170,224,9,454,135,1369,183,231,146,1921,1,29,2
3112,292,10,195,20,2418,173,228,143,1569,2,23,1
3051,350,14,192,323,1848,197,201,156,3714,3,33,1
3151,118,23,85,19,1916,240,174,153,1121,2,24,2
2809,319,6,485,138,4295,214,227,123,2707,1,22,1
2165,81,19,181,194,4854,221,190,108,2385,4,10,6
2981,88,7,150,28,1108,236,163,165,3941,1,29,1
2009,178,19,72,13,1041,213,229,118,1050,4,10,6
2240,192,20,331,118,1377,195,215,192,534,1,29,2
3412,164,13,192,17,3321,245,216,123,7556,3,32,2
2254,26,23,408,83,1139,161,170,126,1061,4,6,7
2171,109,7,301,38,750,202,228,191,601,4,10,3
2166,326,23,252,17,1174,195,228,199,2686,4,10,3
3224,345,10,108,32,1177,185,224,163,1725,1,29,2
2362,56,14,60,24,1262,245,211,81,4590,4,10,6
3205,188,15,242,46,1040,234,233,101,1056,2,22,1
3088,151,17,67,46,4053,221,220,118,1594,3,33,1
2190,311,20,42,90,1841,165,224,154,2260,4,6,6
3087,168,7,30,9,1101,212,236,143,5159,3,33,1
3191,99,21,600,65,3260,242,196,121,3252,1,23,2
2285,318,19,62,36,534,190,218,166,1227,4,10,3
2425,24,35,300,69,5518,240,214,126,1279,4,10,2
3172,124,12,601,145,1256,226,221,148,4188,2,23,2
3107,177,14,330,79,1701,241,236,116,4574,3,32,1
3106,210,18,170,48,2110,211,227,152,1624,2,22,2
3214,116,19,490,210,3313,223,241,148,2476,3,33,2
2176,25,5,42,13,1211,147,224,22,702,4,6,3
3303,30,10,490,-3,1133,244,222,107,1083,2,24,2
2138,209,16,482,25,1242,202,218,136,811,4,10,2
2817,15,9,300,161,1343,220,232,129,1246,1,30,2
3120,199,20,453,254,1840,216,252,168,1329,1,29,2
3208,24,21,300,25,2367,199,204,194,2177,2,24,2
2415,236,23,180,201,3111,149,245,212,2541,4,6,3
2474,154,19,134,16,996,148,241,192,2285,4,10,3
3209,257,23,30,1,2219,204,216,156,1358,2,23,2
2628,332,16,465,99,4036,138,216,118,1737,1,22,2
3148,120,13,511,63,3244,234,222,103,8453,2,39,2
3052,313,25,30,1,1223,191,226,172,1367,2,10,2
3231,334,19,30,31,1484,173,224,163,416,2,23,2
2545,188,15,277,48,1905,232,227,131,5581,4,10,3
3217,351,14,190,24,964,153,246,180,865,3,12,2
3127,126,16,192,50,2014,219,234,150,378,1,31,1
3158,171,18,332,317,836,218,228,148,2135,2,24,1
3245,74,14,192,109,769,234,225,115,1908,3,6,3
3274,290,22,434,151,672,206,200,188,1656,1,29,2
3135,336,16,277,158,2728,213,242,167,1687,3,32,1
3367,40,11,210,73,772,221,228,147,1185,3,10,2
3221,278,13,439,0,3862,215,222,163,1762,1,29,1
2851,177,20,150,-3,3930,183,203,163,1405,1,13,2
2578,30,25,295,15,3816,215,240,149,1672,3,38,1
2410,116,20,246,72,3166,205,238,162,5919,4,6,3
2189,209,2,163,21,1124,213,209,148,2687,4,11,2
3287,43,23,420,56,5051,231,246,74,5568,2,23,2
3262,33,13,108,28,6338,218,212,150,1488,1,12,2
3035,132,11,30,3,1949,210,218,152,1767,1,29,2
2652,122,13,180,41,461,231,226,125,1277,1,22,1
3245,18,17,30,11,1644,222,237,141,1355,1,29,1
3041,251,12,242,16,1551,201,241,197,1147,2,29,1
3274,83,13,124,15,1941,229,223,193,1986,2,33,1
3199,229,21,124,49,1642,198,242,196,1056,3,13,2
2373,193,10,30,16,3142,187,234,167,1589,4,10,2
2938,204,13,323,187,2245,170,221,156,968,2,24,2
2844,15,18,381,89,3626,212,216,149,1337,4,10,3
3201,318,28,363,171,1040,192,210,168,1090,2,23,1
3281,344,13,110,19,1252,165,228,128,932,2,23,2
3126,145,15,175,24,1550,221,238,138,694,2,23,2
2283,308,10,95,17,660,204,228,163,1742,4,10,3
2278,307,23,336,21,5321,194,217,134,3716,4,4,3
3115,232,5,363,212,3639,201,234,170,2123,4,40,2
3455,106,21,313,48,565,220,226,153,2391,2,23,2
2818,272,5,30,4,1291,147,228,216,1315,1,13,7
2191,36,17,42,7,480,220,226,132,3107,4,29,2
3305,186,3,30,22,865,248,219,138,1330,1,10,1
2265,184,14,162,116,4200,213,224,169,601,4,10,2
3166,38,5,170,164,1221,256,234,82,1921,1,29,2
3234,109,10,543,132,552,232,211,120,2473,2,22,2
2523,350,15,130,56,4840,210,213,112,2139,1,12,3
2915,270,17,744,67,242,200,212,154,3176,1,29,1
3135,198,19,605,11,160,225,207,123,1991,1,30,1
2407,256,15,300,101,6294,200,251,160,2248,4,10,2
3156,310,17,350,112,3400,223,228,161,2392,1,23,2
3142,198,22,290,61,1870,216,224,151,2675,1,29,2
3049,330,11,212,12,1141,218,224,128,752,1,29,1
3248,303,15,565,152,1058,195,228,141,1083,1,29,1
3197,133,15,347,33,681,235,214,102,999,3,23,2
3011,183,11,302,53,1833,248,224,113,1109,2,6,2
2324,169,10,30,5,426,223,234,115,1850,1,29,2
3142,101,15,67,27,1862,226,215,150,1029,3,23,2
2951,184,25,1242,30,1018,218,213,161,804,2,23,1
3002,207,14,108,11,1878,203,173,138,843,4,6,3
2912,311,13,367,56,1590,212,238,153,422,1,16,2
2420,115,24,361,30,542,194,210,165,1216,3,23,1
3204,106,14,30,12,1422,227,219,127,2636,1,22,2
2635,100,31,206,15,864,236,228,151,455,4,6,3
3131,151,9,0,0,1986,229,231,133,1122,2,32,1
3164,160,4,30,17,5745,187,231,152,4061,1,23,2
2242,190,26,60,10,751,144,215,15,1288,4,10,2
3110,23,28,361,110,3470,191,216,175,1952,2,23,2
2321,60,19,153,68,1642,239,219,127,1665,4,39,1
3344,199,11,67,11,6011,236,235,162,2123,3,23,1
3112,137,20,0,0,1219,210,216,164,773,2,13,2
2793,166,14,30,3,611,230,237,160,405,1,29,2
3173,311,29,311,114,1782,161,229,158,5546,1,31,3
2992,144,4,560,19,3045,245,255,121,1640,1,29,2
3134,148,14,379,144,1424,225,222,146,1731,1,29,1
2908,36,6,397,25,4337,184,258,178,2052,1,10,2
2355,85,13,108,116,454,234,229,104,1509,4,10,3
3228,128,7,30,18,1098,226,227,167,1682,2,10,3
3057,341,9,500,179,1004,154,224,183,1674,2,23,1
3200,217,10,436,155,3330,210,234,158,2340,2,23,1
3088,321,16,488,-48,2446,197,224,194,851,1,22,1
3115,55,14,80,19,1570,220,225,165,1805,1,22,2
3090,282,15,283,171,942,218,213,148,1785,2,31,2
3299,155,18,190,151,5800,243,217,125,4089,2,29,1
2233,289,23,552,20,851,201,234,202,2405,4,16,6
3206,345,32,353,135,2824,167,204,133,1140,3,24,2
3109,348,12,853,156,841,219,216,153,2388,3,24,1
2188,86,16,231,67,536,220,188,199,105,4,6,3
2136,11,19,95,75,1080,231,231,154,1032,4,6,3
3059,142,5,150,19,800,230,242,182,3490,2,30,1
3119,264,12,87,40,576,198,242,183,786,3,32,1
2200,145,21,483,56,1331,225,222,78,1216,4,10,3
3088,317,11,243,24,1751,209,187,180,892,3,33,2
3029,16,43,192,13,1496,226,246,133,3368,4,13,7
2288,167,16,150,101,4242,219,229,129,3241,4,6,3
3185,204,12,150,53,1842,227,253,164,1173,1,29,2
2614,332,17,90,11,5730,197,221,169,698,1,19,2
3219,181,22,303,104,1260,218,214,180,1085,1,4,1
2483,45,10,90,210,1978,210,232,144,1729,4,5,7
3218,236,12,150,23,1502,184,214,182,1230,3,33,1
3423,20,13,380,16,567,186,209,194,1469,2,32,2
3254,352,13,218,126,669,195,243,190,2310,2,33,2
3299,314,24,30,78,3541,150,227,199,1849,3,33,1
2982,313,10,85,23,902,180,242,193,2383,1,29,1
3229,359,13,422,135,1965,137,223,253,1247,3,38,1
3323,20,18,108,-1,1924,216,260,142,2367,1,23,2
3500,336,6,142,10,3057,183,239,168,2454,2,22,2
2960,349,4,0,0,2456,214,231,153,1852,3,31,2
2505,156,13,162,54,779,228,233,143,1259,4,1,6
3243,199,26,180,51,4828,239,211,104,2031,2,22,1
3091,150,23,300,47,4690,242,208,172,1311,1,29,1
3226,253,19,164,182,1891,208,251,184,1186,2,33,2
2297,138,35,210,138,852,236,248,95,2595,4,10,3
2386,27,16,30,12,180,196,229,171,994,4,10,3
3154,125,11,297,-6,402,226,236,121,1314,1,22,1
3276,215,13,124,29,1842,221,236,125,1333,2,33,1
2308,65,25,181,57,1499,211,150,119,1246,4,13,2
3159,23,11,30,2,1823,181,244,161,1020,3,32,2
3069,253,15,420,285,300,213,212,142,1201,1,29,1
2184,145,12,67,0,915,228,232,152,2319,4,6,6
2209,108,20,365,13,2210,225,226,109,2422,3,24,1
3261,329,10,0,61,807,201,229,172,5112,1,23,1
2981,175,30,494,76,1337,231,245,142,2650,1,29,2
3298,318,19,201,19,4029,164,224,167,1193,1,23,2
2938,39,18,60,18,1801,230,216,146,1212,3,33,1
3018,293,23,366,51,1530,196,223,160,2344,1,29,1
3400,8,12,334,12,1559,216,214,33,1463,1,23,1
3243,13,3,248,163,1200,249,229,113,1648,2,29,1
2222,85,24,234,28,2675,255,235,68,1495,4,10,2
3344,253,15,91,18,1561,171,225,195,1114,2,22,2
3103,287,16,300,34,3626,218,221,35,3936,1,2,2
3045,214,21,250,84,2512,204,232,199,2430,2,31,2
2143,121,21,95,23,1476,256,253,150,546,4,6,3
3072,338,7,150,73,3162,203,248,158,1062,1,30,2
2102,242,15,120,13,1654,217,238,111,3341,4,6,6
2622,22,17,190,12,1701,248,214,65,1368,1,29,1
3126,311,36,162,31,2832,226,183,100,4348,2,23,1
2815,180,30,486,55,199,174,242,147,1615,1,29,2
2365,112,16,42,4,14,229,228,133,241,4,5,1
3133,147,16,273,105,3258,227,224,188,3499,1,29,2
3248,125,23,245,33,1000,240,201,125,2462,1,10,2
3215,280,16,162,52,2327,211,236,141,1350,3,31,1
3311,358,22,150,11,1066,161,163,151,1504,1,19,3
3282,176,21,710,67,1690,251,213,185,820,2,32,1
2939,125,15,425,34,373,179,232,19,1446,1,22,1
3073,244,12,150,1,3201,202,225,131,618,1,29,2
3201,173,24,30,21,2905,201,239,143,1633,1,23,2
3010,342,20,178,-7,1725,213,226,174,1269,1,29,2
3028,32,41,150,48,3500,118,214,220,4614,2,32,2
2138,161,17,1186,102,1870,226,238,147,2065,4,10,3
3333,314,15,97,3,5347,186,216,194,1310,2,23,1
2988,34,15,150,0,1208,201,248,168,2628,3,24,2
2173,251,9,362,153,1075,206,234,183,1387,4,5,3
2441,155,18,288,124,300,241,206,143,3176,4,24,1
2910,85,7,835,-14,1808,221,216,156,2511,1,29,1
3161,364,22,120,93,830,194,217,184,2873,1,39,1
3286,152,6,488,321,618,229,236,117,4492,3,31,1
3573,340,22,30,17,4863,221,251,107,4168,2,23,2
2946,244,19,309,-18,2021,192,246,131,2073,1,29,2
2106,21,25,637,23,710,179,204,21,655,4,10,3
3278,352,13,120,18,1228,227,222,143,621,2,23,2
3143,107,22,323,160,480,197,215,163,1710,2,23,1
2206,358,15,42,6,909,180,231,156,2481,4,10,7
